product_name,product_slug,product_content,product_status,menu_order,product_date,post_parent,comment_status,sku,downloadable,virtual,visibility,stock_qty,stock_status,backorders,manage_stock,regular_price,sale_price,weight,length,width,height,upsell_ids,crosssell_ids,sold_individually,download_limit,download_expiry,purchase_note,featured_image,product_type,product_category,product_tag,product_shipping_class,product_attribute_name,product_attribute_value,product_attribute_visible
Clenox,Clenox,"ClenoX ® is a very effective fat burner, bodybuilders often use it in definition period and in pre-competition training. Its effects are very similar to the popular substance ephedrine, but it has a slightly stronger and longer lasting effects. Clenbuterol causes a slight rise in body temperature, heart rate, and in particular, accelerates fat loss.

In medicine, it is used to treat bronchial asthma, which is why in sports sphere it is used as breathing assistant. Users often report that they are able to withstand the cardio workout for much longer.

CLENBUTEROL HYDROCHLORIDE
CHEMICAL NAME: (RS) -1 (4-amino-3,5-dichlorophenyl) -2 (tert-butylamino) ethanol
HALF-LIFE RELEASE: 36-48 hours",Publish,0,10/9/2018,0,1,weight03,no,no,1,1,1,1,no,28.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/clenox-1.jpg,,Supplements|WeightLoss|Malay,,class 1,,,
Euthyrox (T4),Euthyrox (T4),"Euthyrox is a synthetic thyroid hormone (Type T-4). This product works by increasing the synthesis of protein, carbohydrates, and fats as well as RNA in the body thereby increasing your BMR (Basal Metabolic Rate).

Bodybuilders love this product for many reasons. This product is an excellent fat burner since your metabolism is greatly increased while being on it. You can afford to be a little sloppier on precontest dieting since it will still burn fat when you are taking in a lot of calories since your metabolism is going haywire.

When taken with clenbuterol, this is the single best fatburning combination that is available today. It also helps to make steroids more effective since it is such a good aid for protein synthesis.

Dosage:

Most people need to be careful to start with a low dosage, about 25 mcgs per day and increase by about one tab or 25 mcgs per day every 5-6 days. Make sure that you don't go over 100 mcgs. per day at the very most. On days that you take muliple tabs, divide the tabs evenly across the day (i.e. 100 mcgs. would be 4 doses of 25 mcgs. apiece spread evenly across the day.) 
You also need to make sure that you cycle down off this product as well to keep the thyroid functioning properly as well. Don't take for more than 5 weeks at a time as well. After doing a cycle of this drug, make sure you go at least 8 weeks before doing it again as to allow normal thyroid functioning to return.",Publish,0,10/10/2018,0,1,weight04,no,no,1,1,1,1,no,11.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/euthyrox.jpg,,Supplements|WeightLoss|Malay,,class 1,,,
Salbutamol (albuterol) 100x4mg,Salbutamol (albuterol) 100x4mg,"Salbutamol (albuterol sulfate) is a short-acting B2-adrenergic receptor agonist used for the relief of bronchospasm in such conditions as asthma and chronic obstructive pulmonary disease. It's on the World Health Organization's List of Essential medicines. This means that it is considered to be one of the most important medicines needed in a basic health system.

Bodybuilders have used the drug, off label, for fat loss and to increase performance. In the United States, and most developed countries, a prescription or pharmacist approval is needed to acquire the drug because of its side effects",Publish,0,10/11/2018,0,1,weight05,no,no,1,1,1,1,no,32.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/salbutamol%202.jpg,,Supplements|WeightLoss|Malay,,class 1,,,
Sibutril 15x15mg,Sibutril 15x15mg,"Sibutramin is a centrally acting inhibitor of reducing levels of serotonin and   noradrenaline. It is structurally similar to amphetamines, although the mechanism of action is different.

Sibutramine reduces the uptake of serotonin (by 53%), norepinephrine (by 54%), and dopamine (by 16%), which increases the levels of these substances in the synaptic cleft, and help to increase the feeling of satiety, and thus affect the appetite. Older anorectic agents such as amphetamine and fenfluramine caused the more an increase of the release of these neurotransmitters, than the effect on the uptake. Although the mechanism of action is similar to that of tricyclic antidepressants, sibutramine has not shown antidepressant properties in the studies.

The use of sibutramine may cause kidney problems or digestive problems. It is a very dangerous product for people with heart problems, because it can lead to irregular heartbeat and   high blood pressure, which in extreme cases can cause a heart attack.The most common side effects of sibutramine are headache, nausea, constipation or insomnia.",Publish,0,10/12/2018,0,1,weight06,no,no,1,1,1,1,no,11.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/img_0521-1-1.jpg,,Supplements|WeightLoss|Malay,,class 1,,,
T3 + T4 Liothyroninum Levothyroxinum,T3 + T4 Liothyroninum Levothyroxinum,"T3 + T4 Liothyroninum levothyroxine is a combination of synthetic thyroid hormone. Levothyroxine (T4) is inactive hormone, produced and converted by the body to liothyronine (T3) as and when needed. They act on the growth and development of the organism. Affects the metabolism and absorption of carbohydrates fats and proteins and thereby contribute to fat burning during dietary period. In certain circumstances, it can also function catabolic and it is recommended to be used together with anabolic steroids.  Another important fact is the need for its use during long-term use of growth hormone, which naturally reduces the production of thyroid hormones.

LIOTHYRONINE SODIUM

Liothyronine sodium
CHEMICAL NAME:   sodium (S)-2-amino-3-[4-(4-hydroxy-3-iodophenoxy) -3,5-diiodophenyl] propanoate
HALF RELEASE:   2.5 days

L EVOTHYROXINE

CHEMICAL NAME:   (S)-2-Amino-3-[4-(4-hydroxy-3,5-diiodophenoxy) -3,5-diiodophenyl] propanoic acid
HALF RELEASE:   7 days",Publish,0,10/13/2018,0,1,weight07,no,no,1,1,1,1,no,26.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/t3t4.jpg,,Supplements|WeightLoss|Malay,,class 1,,,
T3 Liothyronine Tablets,T3 Liothyronine Tablets,"T3 Liothyronine Tablets

The innovative approach of GENESIS delivers pharmaceutical products with added value. The company's vision is to improve the quality of life for people around the world and help them enjoy longer, healthier and more productive lives. Flexibility and quality management are the main strengths of the company. The company cooperation with clients to develop new products through medical and pharmaceutical research, meets the needs of clients worldwide.

GENESIS offers the widest range of anti-aging products and specialty pharmaceuticals, as well as a wide variety of natural compounds with rejuvenating effects. GENESIS offers one of the most comprehensive ranges of products under one roof with unsurpassed quality. All products are made by highly skilled technicians. The manufacture of products takes place in accordance with UK and U.S. pharmaceutical standards.

T3 Liothyronine Tablet is a synthetic thyroid hormone. It affects the growth and development of the organism. It affects the metabolism and absorption of carbohydrates and proteins, thereby contributing to fat burning during dietary period. In certain circumstances, it can also function as a catabolic and it is recommended to be used together with anabolic steroids. 

 LIOTHYRONINE SODIUM
CHEMICAL NAME:   sodium (S)-2-amino-3-[4-(4-hydroxy-3-iodophenoxy) -3,5-diiodophenyl] propanoate

HALF RELEASE:   2.5 days",Publish,0,10/14/2018,0,1,weight08,no,no,1,1,1,1,no,23.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/t3.jpg,,Supplements|WeightLoss|Malay,,class 1,,,
T5 ECA,T5 ECA,"Eph : 30mg
coffeine: 250mg
aspirine: 150mg",Publish,0,10/15/2018,0,1,weight09,no,no,1,1,1,1,no,29.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/t5.jpg,,Supplements|WeightLoss|Malay,,class 1,,,
Altamofen,Altamofen," TAMOXIFEN  CITRATE

CHEMICAL NAME: (Z) -2 [4-(1,2-diphenylbut-1-enyl) phenoxy]-N, N-dimethylethanamine
HALF-LIFE: 7-14 hours

",Publish,0,10/15/2018,0,1,post01,no,no,1,1,1,1,no,24.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/altamofen.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Anastrozol / Arimidex,Anastrozol / Arimidex,Arimidex (anastrozole) is a non-steroidal drug which is used to treat breast cancer. It has been thoroughly studied in women with breast cancer between the 5th-8th decades of life. There are some breast cancers which are dependent on estrogen for their growth. Arimidex acts by suppressing the levels of estrogen in the body and thus reduces the growth of breast cancer. The drug is first line treatment in post menopausal women with early breast cancer or in those with advanced breast cancer despite taking tamoxifen. Arimidex is often combined with other drugs to treat breast cancer in post menopausal women. The drug has been used to treat early or advanced breast cancer in women all cultures and races.,Publish,0,10/16/2018,0,1,post02,no,no,1,1,1,1,no,29.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/anastrozol.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Anastrozol/Arimidex Alvogen,Anastrozol/Arimidex Alvogen,"Pharmaceutical anastrozol or armidex 1mg tablets and 30 tablets in package

best for middle strong Cycle with proviron or clomiphene or both",Publish,0,10/17/2018,0,1,post03,no,no,1,1,1,1,no,24.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/anastrozole.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Anastrozol/arimidex swiss,Anastrozol/arimidex swiss,"Arimidex Dosages During Anabolic Steroid Use

Arimidex in particular cannot be categorized into the three tiers of users (beginner, intermediate, and advanced) as normally outlined and listed in common profiles of the different compounds and drugs. This is due to the fact that Arimidex is an ancillary drug not particularly used for the purpose of performance enhancement, but instead is utilized to combat or mitigate various Estrogen-related side effects when aromatizable anabolic steroids are utilized. In some instances, Arimidex doses might possibly also be utilized to increase the endogenous Testosterone secretion in men, which allows this compound to be utilized as an ancillary medication during PCT (Post Cycle Therapy) phases following the end of an anabolic steroid cycle, but its use on its own for this purpose is not very common and is unlikely to produce noticeable performance enhancing effects.",Publish,0,10/18/2018,0,1,post04,no,no,1,1,1,1,no,24.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/anastrazole%202.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Anazole,Anazole,Arimidex (anastrozole) is a non-steroidal drug which is used to treat breast cancer. It has been thoroughly studied in women with breast cancer between the 5th-8th decades of life. There are some breast cancers which are dependent on estrogen for their growth. Arimidex acts by suppressing the levels of estrogen in the body and thus reduces the growth of breast cancer. The drug is first line treatment in post menopausal women with early breast cancer or in those with advanced breast cancer despite taking tamoxifen. Arimidex is often combined with other drugs to treat breast cancer in post menopausal women. The drug has been used to treat early or advanced breast cancer in women all cultures and races.,Publish,0,10/19/2018,0,1,post05,no,no,1,1,1,1,no,24.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/anazole.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Aromex,Aromex,"Aromex Tablets (Exemestane) - Product Information
Aromex tablets (Generic Aromasin) containing Exemestane act as steroidal inhibitors of the enzyme aromatase, which controls the conversion of testosterone to esterone (E1) and androstenedione to estradiol (E2). This type of inhibition by Exemestane obstructs the synthesis of estrogen hormone in postmenopausal women who are diagnosed with breast cancer.
Exemestane tablets (Aromex) are prescribed as oral therapy for breast tumors which are dependent on estrogen for their growth and survival in the body and in tumors where treatment with other anti-cancer drugs such as tamoxifen for two-three years has failed.
Since Generic Aromasin tablets act as anti-estrogens, bodybuilders also use this medication to restore the natural level of testosterone in the body, so that they can avoid the undesirable effects of estrogen such as gynecomastia that rise at the end of a steroid cycle. In our online pharmacy, Aromex tablets are available in the strength of 25 mg of Exemestane.
We also have in stock Altamofen 10 mg and 20 mg which is also used to treat the same indications.",Publish,0,10/20/2018,0,1,post06,no,no,1,1,1,1,no,44.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/aromex.jpg,,Supplements|PostCycle|Malay,,class 1,,,
"Carsil 22,5mg","Carsil 22,5mg","Sylimarin 

Liver protection 80 tables 22.5mg",Publish,0,10/21/2018,0,1,post07,no,no,1,1,1,1,no,16.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/kapcn2.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Clomifene Citrate Tablets,Clomifene Citrate Tablets,"CLOMIFENE CITRATE
Clomifene CITRATE
CHEMICAL NAME:   (E, Z) -2 (4 - (2-chloro-1,2-diphenylethenyl) phenoxy)-N, N-diethyl-ethanamine
HALF RELEASE:   5-7 days",Publish,0,10/22/2018,0,1,post08,no,no,1,1,1,1,no,23.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/clomiphene-tablets.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Clomiphene 25mgx100tabs swiss,Clomiphene 25mgx100tabs swiss,"For athletes and bodybuilders who use anabolic steroids clomifene can serve as an effective anti-estrogen to relieve one particular side effect which is gynecomastia. Clomifene can be used effectively to increase the endogenous production of testosterone in   men during the program for restoring the natural formation of testosterone known as PCT (Post Cycle Therapy).Traditional programs for such use is a combination of substances tamoxifen and clomifene and hCG (human chorionic gonadotropin) for several weeks.

",Publish,0,10/23/2018,0,1,post09,no,no,1,1,1,1,no,31.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/clomid%2025%20%20box.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Clomiphene Hellas,Clomiphene Hellas,"Clomid, or Clomiphene Citrate, is a SERM (selective estrogen receptor modulator), so it’s in the same grouping as tamoxifen (nolvadex). It is the most widely prescribed drug for ovulation induction, which is useful for those who are infertile. Studies have shown a pregnancy rate of 5.6% per cycle with clomid treatment vs 1.3% without. This makes clomid an inexpensive and excellent fertility drug for females.

Historically, clomid has been used since the 1960′s to help females with infrequent menstruation. Thereafter, its use expanded to include fertility issues in females. In 1989, a patent was awarded to Yale University medical researchers to predict fertility in women with the help of clomiphene citrate.",Publish,0,10/24/2018,0,1,post10,no,no,1,1,1,1,no,14.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/clomid-2.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Clomiphene citrate 10x50mg,Clomiphene citrate 10x50mg,"PHARMACEUTICAL

Clomid, or Clomiphene Citrate, is a SERM (selective estrogen receptor modulator), so it’s in the same grouping as tamoxifen (nolvadex). It is the most widely prescribed drug for ovulation induction, which is useful for those who are infertile. Studies have shown a pregnancy rate of 5.6% per cycle with clomid treatment vs 1.3% without. This makes clomid an inexpensive and excellent fertility drug for females.

Historically, clomid has been used since the 1960′s to help females with infrequent menstruation. Thereafter, its use expanded to include fertility issues in females. In 1989, a patent was awarded to Yale University medical researchers to predict fertility in women with the help of clomiphene citrate.",Publish,0,10/25/2018,0,1,post11,no,no,1,1,1,1,no,13.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/knoctnn6ernt2.jpg,,Supplements|PostCycle|Malay,,class 1,,,
"Dostinex / Cabergoline 8x0,5mg","Dostinex / Cabergoline 8x0,5mg","Bodybuilding Uses

There are several ways we can use caber in bodybuilding. Since it is a dopamine agonist, some athletes believe they can take it to give themselves an adrenaline rush during a sporting event. Also, the addition of dopamine can improve motor skills and give you an edge over your competition. In theory, you will be able to workout much harder and be able to ignore pain pushing your muscles to the limit.

The main way bodybuilders use cabergoline is when they run a compound which increases prolactin levels in the body. Trenbolone will turn into prolactin, and, when abused, you can get prolactin based gynecomastia. In addition, a spike in prolactin can cripple your sex drive. Even when you do not run a compound that increases prolactin, caber can still help normalize your libido when you are playing with your hormones.

Another way caber can be used in bodybuilding is by its mechanism of mimicking dopamine being produced from food intake. Ever had a craving for New York style greasy pizza, oreo ice cream or some other treat you know you shouldn't have? Well, when you take cabergoline, the dopamine being released can act as the pleasure chemical, which can make a bite of that pizza satisfy you rather than eating the whole pie. This aids weight loss goals and helps you stay lean.

And finally, sleep! Many bodybuilders who take cabergoline report improved sleep thanks to the dopamine mimic. This allows you to sleep more, deeper and longer.",Publish,0,10/26/2018,0,1,post12,no,no,1,1,1,1,no,34.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/dostinex.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Letromina,Letromina,"Letrozole is non-steroid inhibitor of aromastase with the selective effect (do not disturb the metabolism of other similar substances). Inhibitors of aromastase lead to the maximal decrease of estrogen levels. The medicament is used for treatment of some types of breast cancer. It helps also to prevent from repeated return of cancer. Letrozole decreases the amount of estrogen by obstructing the enzyme (aromastase) to participate on their formation.

In athletics and bodybuilding it is used for decrease of estrogen values, while it slightly increases the testosterone level. Great amount of anabolic steroids is aromatized, which means the process bringing many negative side effects, such as acne, water retention in the body or gynecomastia. For bodybuilders means the decreased level of estrogen lower risk of negative estrogen effects. Letrozole is suitable for the strongest volume or shape steroid cycles. It is also a great helper in the period of pre-competition diet, when it will help you to shape your muscles into sharper look.

",Publish,0,10/27/2018,0,1,post13,no,no,1,1,1,1,no,24.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/letromina.jpg,,Supplements|PostCycle|Malay,,class 1,,,
"Letrozol alvogene 2,5mg","Letrozol alvogene 2,5mg","Pharmaceutical Letrozole 30 tablets 2,5mg",Publish,0,10/28/2018,0,1,post14,no,no,1,1,1,1,no,46.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/netpo3on.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Mesviron 25 Mesterolone Tablets,Mesviron 25 Mesterolone Tablets,"MESTEROLONE

CHEMICAL NAME: 17beta-hydroxy-alpha-methyl-Salpha-androstan-3-one
HALF-LIFE: 12 hours
ANABOLIC RATING: 100-150
ANDROGENIC RATING: 30-40",Publish,0,10/29/2018,0,1,post15,no,no,1,1,1,1,no,48.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/mesviron-25.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Nolvanox,Nolvanox,"Nolvadex is a potent antiestrogen that prevents gynecomastia and osteoporosis. It is a non-steroidal drug that is used in the prevention of side effects of estrogen of many anabolic steroids. Considering that testosterone raises estrogenic side effects, anti-estrogen should be used for each testosterone cure for health but also for aesthetic reasons. Yet another critical issue is the use of tamoxifen for PCT (Post Cycle Therapy), which plays an important role in restoring the natural formation of testosterone.",Publish,0,10/30/2018,0,1,post16,no,no,1,1,1,1,no,21.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/nolvanox-1.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Ovigil,Ovigil,"Human chorionic gonadotropin is a glycoprotein hormone that is produced in women during pregnancy. Its main task is to prevent degradation of the corpus luteum in the ovary and thereby maintain progesterone secretion, the hormone important for a successful pregnancy. It has another very important functions for pregnancy: effects on immunity and reveals the rate of pregnancy (pregnancy defined by the levels of HCG).",Publish,0,10/31/2018,0,1,post17,no,no,1,1,1,1,no,16.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/ovigil-4.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Promifen,Promifen,"CLOMIFENE CITRATE

Clomifene CITRATE
CHEMICAL NAME:   (E, Z) -2 (4 - (2-chloro-1,2-diphenylethenyl) phenoxy)-N, N-diethyl-ethanamine
HALF RELEASE:   5-7 days

",Publish,0,11/1/2018,0,1,post18,no,no,1,1,1,1,no,29.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/promifen.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Provibol,Provibol,"Provibol(Proviron) is a synthetic, orally effective androgen which does not have any anabolic characteristics. Provibol is used in school medicine to ease or cure disturbances eased by a deficiency of male sex hormones. Many athletes, for this reason, often use Proviron at the end of a steroid treatment in order to increase the reduced testosterone production. This however is not a good idea since Provibol has no effect on the body's own testosterone production but-as mentioned in the beginning-only reduces or completely eliminates the dysfunctions caused by the testosterone deficiency.
These are in particular impotence which is mostly caused by an androgen deficiency that can occur after the discontinuance of steroids, and infertility which manifests itself in a reduced sperm count and a reduced sperm quality. Proviron is therefore taken during a steroid administration or after discontinuing the use of the steroids, to eliminate a possible impotency or a reduced sexual interest. This, however does not contribute to the maintainance of strength and muscle mass after the treatment. There are other better suited compounds for this (see HCG and Clomid). For this reason Provibol is unfortunately cunsidered by many to be a useless and unnecessary compound.",Publish,0,11/2/2018,0,1,post19,no,no,1,1,1,1,no,21.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/provibol.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Provinox,Provinox,"PROVINOX is an androgenic steroid. It has excellent anti-estrogenic effects and can improve the utilization of other anabolic steroids. It is suitable for everyone who aims to build hard and dense muscles with the necessary definition. It has almost no side effects and, moreover, at doses up to 150 mg daily does not suppress natural testosterone creation.

MESTEROLONE
CHEMICAL NAME: 17beta-hydroxy-alpha-methyl-Salpha-androstan-3-one
HALF-LIFE: 12 hours
ANABOLIC RATING: 100-150
ANDROGENS RATING: 30-40",Publish,0,11/3/2018,0,1,post20,no,no,1,1,1,1,no,21.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/provinox-1.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Proviron bayer,Proviron bayer,"Proviron is the brand name for the orally applicable androgen and DHT (dihydrotestosterone) derivative called Mesterolone. Roughly 5% of testosterone undergoes 5-alpha reduction to form the potent androgen DHT, which is a sex hormone and androgen hormone. DHT plays a major role in the formation of the male genitals, and, in adults, it acts as the primary androgen in the prostate and hair follicles. Proviron is almost as pure a DHT steroid as you will find out there. With DHT compounds such as proviron, you need not worry about any estrogen aromatization.",Publish,0,11/4/2018,0,1,post21,no,no,1,1,1,1,no,18.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/proviron.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Roaccutane tablets,Roaccutane tablets,Roaccutane tablets 20mg,Publish,0,11/5/2018,0,1,post22,no,no,1,1,1,1,no,38.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/roaccutane.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Salbutamol (albuterol) 100x4mg,Salbutamol (albuterol) 100x4mg,"Salbutamol (albuterol sulfate) is a short-acting B2-adrenergic receptor agonist used for the relief of bronchospasm in such conditions as asthma and chronic obstructive pulmonary disease. It's on the World Health Organization's List of Essential medicines. This means that it is considered to be one of the most important medicines needed in a basic health system.

Bodybuilders have used the drug, off label, for fat loss and to increase performance. In the United States, and most developed countries, a prescription or pharmacist approval is needed to acquire the drug because of its side effects

Medical Uses

The main use for albuterol is to treat bronchospasm due to allergies, asthma, COPD, or exercise induced breathing difficulties. Other uses include cystic fibrosis, delaying premature labor, and even hyperkalemia (potassium in blood).",Publish,0,11/6/2018,0,1,post23,no,no,1,1,1,1,no,32.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/salbutamol%202.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Tamofar,Tamofar,"TAMOXIFEN CITRATE
CHEMICAL NAME: (Z) -2 [4-(1,2-diphenylbut-1-enyl) phenoxy]-N, N-dimethylethanamine
HALF-LIFE: 7-14 hours

",Publish,0,11/7/2018,0,1,post24,no,no,1,1,1,1,no,18.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/tamofar-41.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Tamoxifen Citrate Tablets,Tamoxifen Citrate Tablets,"Tamoxifen Citrate Tablets

.

Tamoxifen Citrate Tablet is a potent antiestrogen that prevents formation of gynecomastia and osteoporosis. It is a non-steroidal drug that is used as prevention of side effects of estrogen of many anabolic steroids. Considering that testosterone raises estrogenic side effects, anti-estrogen should be used for each testosterone cure for health but also for aesthetic reasons. Yet another critical issue is the use of tamoxifen for PCT (Post Cycle Therapy), which plays an important role in restoring the natural formation of testosterone.

 TAMOXIFEN  CITRATE

CHEMICAL NAME: (Z) -2 [4-(1,2-diphenylbut-1-enyl) phenoxy]-N, N-dimethylethanamine
HALF-LIFE: 7-14 hours",Publish,0,11/8/2018,0,1,post25,no,no,1,1,1,1,no,23.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/tamoxifen-tablets2.jpg,,Supplements|PostCycle|Malay,,class 1,,,
Bacteriostatic water 10ml,Bacteriostatic water 10ml,"The following preparation is designed solely for parenteral use only after addition of drugs that require dilution or must be dissolved in an aqueous vehicle prior to injection.

Bacteriostatic Water for Injection, USP is a sterile, nonpyrogenic preparation of water for injection containing 0.9% (9 mg/mL) of benzyl alcohol added as a bacteriostatic preservative. It is supplied in a multiple-dose container from which repeated withdrawals may be made to dilute or dissolve drugs for injection. The pH is 5.7 (4.5 to 7.0).

Water for Injection, USP is chemically designated H2O.

The semi-rigid vial is fabricated from a specially formulated polyolefin. It is a copolymer of ethylene and propylene. The safety of the plastic has been confirmed by tests in animals according to USP biological standards for plastic containers. The container requires no vapor barrier to maintain the proper labeled volume.",Publish,0,11/8/2018,0,1,hormone01,no,no,1,1,1,1,no,11.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/bacterios.jpg,,Supplements|HumanGrowthHormone|Malay,,class 1,,,
Humanotrope,Humanotrope,"Active substance: Human Growth Hormone (somatropin rDNA origin)
Nаме: Humatrope 72 IU, Humatrope 24 mg, Humatrope Lyophilised Powder Cartridge.


   Humatrope is human growth hormone that is used to maintain the body in good health and shape. Humatrope is an rDNA derived polypeptide hormone 191 amino acids in length. HGH is not made from synthetic materials, but from amino acids that are synthesized normally in the human body. Because it is made from natural ingredients, Humatrope is absorbed better by the cells of the human body in order to regulate hormone secretions and protein synthesis.

",Publish,0,11/9/2018,0,1,hormone02,no,no,1,1,1,1,no,319.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/lilly-humatrope2.jpg,,Supplements|HumanGrowthHormone|Malay,,class 1,,,
Riptropin,Riptropin,"Growth hormone (lat. Somatotropin, Eng. Human growth hormone, HGH) is a peptide molecule which consists of a chain of 191 amino acids. It is produced by the anterior lobe of the pituitary gland (hypophysis), not continuously, but only under certain external circumstances and the phase repeating secretion of hormones into the bloodstream. Its production is a response to the processes that take place in the pituitary gland. Interestingly, the greatest amount of growth hormone gets into the blood stream during deep sleep. Perhaps this explains the long sleep of infants, young children and adolescents. The body actively produces the growth hormone for about 30 years of life and its level is closely related to the degree of evolution of the organism. For example, the embryo has a high level of HGH, but its production is reduced in early childhood and is increased again in adolescence. Symptoms of its deficiency are a short (dwarf) height, the surplus means excessive body size (gigantism). The result of its morbid overproduction in adulthood is called acromegaly (enlargement of the ear, nose, jaw, limbs and internal organs).",Publish,0,11/10/2018,0,1,hormone03,no,no,1,1,1,1,no,189.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/riptropin.jpg,,Supplements|HumanGrowthHormone|Malay,,class 1,,,
Bensedin 15x10mg,Bensedin 15x10mg,Galenika bensedin is very very high quality pharmaceutical grade diazepan.,Publish,0,11/10/2018,0,1,sleep01,no,no,1,1,1,1,no,19.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/bensedin.jpg,,Supplements|SleepingPills|Malay,,class 1,,,
