product_name,product_slug,product_content,product_status,menu_order,product_date,post_parent,comment_status,sku,downloadable,virtual,visibility,stock_qty,stock_status,backorders,manage_stock,regular_price,sale_price,weight,length,width,height,upsell_ids,crosssell_ids,sold_individually,download_limit,download_expiry,purchase_note,featured_image,product_type,product_category,product_tag,product_shipping_class,product_attribute_name,product_attribute_value,product_attribute_visible
CLOCK JACQUES LEMANS 1-1805A,CLOCK JACQUES LEMANS 1-1805A,"Sporty-elegant men's watch with steel casing and polyethylene strap.

Mechanism:   quartz

Chain:  Genuine leather 

Housing:  steel

Diameter:   black

Glass:  hardened mineral crystal

Water resistance:  200m / 20 atm

Housing diameter:  46mm

Case thickness:  13mm

Warranty:  2 years",Publish,0,29/07/106,0,1,11805A,no,no,1,1,1,1,no,520,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Jacques%20Lemans/1805A-580x795.jpg,,Watches|Men'sWatches|JacquesLemans,,class 1,,,
CLOCK JACQUES LEMANS 1-1808A,CLOCK JACQUES LEMANS 1-1808A,"Sporty-elegant men's watch with steel body and polyurethane hat.

Mechanism:   quartz

Chain:  polyurethane

Housing:  steel

Diameter:  black

Glass:  hardened mineral crystal

Water resistance:  100m / 10 atm

Housing diameter:  50mm

Housing thickness:  10mm

Warranty:  2 years",Publish,0,29/07/107,0,1,11808A,no,no,1,1,1,1,no,420,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Jacques%20Lemans/1-1808A1-580x795.jpg,,Watches|Men'sWatches|JacquesLemans,,class 1,,,
CLOCK JACQUES LEMANS 1-1836E,CLOCK JACQUES LEMANS 1-1836E,"Sporty-elegant male chronograph with a steel body and a leather strap.

Mechanism:   quartz

Chain:  Genuine leather

Housing:  steel

Diameter:   white

Glass:  hardened mineral crystal

Water resistance:  200m / 20 atm

Housing diameter:  41mm

Housing thickness:  9mm

Warranty:  2 years",Publish,0,29/07/108,0,1,11836E,no,no,1,1,1,1,no,380,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/1836-E-580x795.jpg,,Watches|Men'sWatches|JacquesLemans,,class 1,,,
CLOCK JACQUES LEMANS 1-1850C,CLOCK JACQUES LEMANS 1-1850C,"Sporty-elegant  ladies' watch  with a steel hull and a leather strap.

Mechanism:   quartz

Chain:  Genuine leather

Housing:  steel

Diameter:  white

Glass:  hardened mineral crystal

Water resistance:  50m / 5 atm

Housing diameter:  40mm

Housing thickness:  10mm

Warranty:  2 years",Publish,0,29/07/109,0,1,11850C,no,no,1,1,1,1,no,220,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/1-1850C-800x800-product_popup-838x1000.jpg,,Watches|Men'sWatches|JacquesLemans,,class 1,,,
WATCH JUNGHANS 018113344,WATCH JUNGHANS 018113344,"Elegant  men's watch  made entirely of hardened ceramics. The clock is set every 24 hours, receiving a satellite signal. On the face of the clock there are solar panels that allow it to be charged by any kind of light.

Mechanism: quartz J615.84

Chain: hardened ceramics

Housing: hardened ceramics

Diameter: black

Glass: sapphire crystal

Water resistance: 50m / 5 atm

Housing diameter: 40.4mm

Housing thickness: 7mm

Warranty: 2 years",Publish,0,29/07/110,0,1,113344,no,no,1,1,1,1,no,2374,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/018113344-580x795.jpg,,Watches|Men'sWatches|Junghans,,class 1,,,
WATCH JUNGHANS 027340100,WATCH JUNGHANS 027340100,"Men's watch with steel body and leather strap. The diameter of the disc is 38.00 mm. Design of the clock was created in 1951. by German architect Max Bill and the model bears his name. Since its creation until now, the design of the clock has not been altered and is kept in the New York City Art Museum.

Mechanism:   J800.1

Chain:  Genuine leather

Housing:  steel

Diameter:   gray

Glass:  hardened Plexiglas

Water resistance:  30m / 3 atm

Housing diameter:  38mm

Housing thickness:  7mm

Warranty:  2 years",Publish,0,29/07/111,0,1,340100,no,no,1,1,1,1,no,1575,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/027-3401-00-580x795.jpg,,Watches|Men'sWatches|Junghans,,class 1,,,
CLOCK JUNGHANS 027412000,CLOCK JUNGHANS 027412000,"Elegant men's watch with steel holster and a leather horse strap. On the 150th anniversary of the company's founding, Junghans created the Meister Chronoscope.

Mechanism:  automatic (ETA Valjoux 7750)

Chain: Genuine leather

Housing: steel

Diameter:  white

Glass: hardened Plexiglas

Water resistance: 30m / 3 atm

Housing diameter: 40.7mm

Housing thickness: 10mm

Warranty: 2 years",Publish,0,29/07/112,0,1,412000,no,no,1,1,1,1,no,3346,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/027412000_xl-580x795.jpg,,Watches|Men'sWatches|Junghans,,class 1,,,
WATCH JUNGHANS 027452600,WATCH JUNGHANS 027452600,"Elegant men's watch with steel holster and a leather horse strap. On the 150th anniversary of the company's founding, Junghans created the Meister Chronoscope.

Mechanism:   automatic (ETA Valjoux 7750)

Chain:  Genuine leather

Housing:  steel

Diameter:   blue

Glass:  hardened Plexiglas

Water resistance:  30m / 3 atm

Housing diameter:  40.7mm

Housing thickness:  10mm

Warranty:  2 years",Publish,0,29/07/113,0,1,452600,no,no,1,1,1,1,no,3345,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Junghans/027452600-580x795.jpg,,Watches|Men'sWatches|Junghans,,class 1,,,
CLOCK JUNGHANS 027770000,CLOCK JUNGHANS 027770000,"Elegant men's watch with steel hull and natural leather strap. The diameter of the disc is 38.00 mm. Design of the clock was created in 1951. by German architect Max Bill and the model bears his name. Since its creation until now, the design of the clock has not been altered and is kept in the New York City Art Museum.

Mechanism:  J800.1

Chain: Genuine leather

Housing: steel

Diameter:  white

Glass: hardened Plexiglas

Water resistance: 30m / 3 atm

Housing diameter: 38mm

Housing thickness: 7mm

Warranty: 2 years",Publish,0,29/07/114,0,1,770000,no,no,1,1,1,1,no,1831,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/027770000-500x500-580x795.jpg,,Watches|Men'sWatches|Junghans,,class 1,,,
WATCH KENNETH COLE 10024357,WATCH KENNETH COLE 10024357,"Sporty-elegant men's watch with a steel hull and a leather strap.

Mechanism:  quartz

Chain:  Genuine leather

Housing:  steel

Diameter:  gray

Glass:  hardened mineral crystal

Water resistance: 30m / 3 atm

Housing diameter:  42 mm

Housing thickness:  8 mm

Warranty:  2 years

",Publish,0,29/07/115,0,1,24357,no,no,1,1,1,1,no,290,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Kenneth%20Cole%20/10024357-580x795.jpg,,Watches|Men'sWatches|KennethCole,,class 1,,,
WATCH KENNETH COLE 10026782,WATCH KENNETH COLE 10026782,"Sporty-elegant men's watch with a steel hull and a leather strap.

Mechanism:  automatic

Chain:  Genuine leather

Housing:  steel

Diameter:  skeleton

Glass:  hardened mineral crystal

Water resistance: 30m / 3 atm

Housing diameter:  45 mm

Housing thickness:  10 mm

Warranty:  2 years

",Publish,0,29/07/116,0,1,26782,no,no,1,1,1,1,no,432,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Kenneth%20Cole%20/10026782-580x795.jpg,,Watches|Men'sWatches|KennethCole,,class 1,,,
WATCH KENNETH COLE 10030811,WATCH KENNETH COLE 10030811,"Sporty-elegant men's watch with a steel hull and a leather strap.

Mechanism:  automatic

Chain:  Genuine leather

Housing:  steel

Diameter:  skeleton

Glass:  hardened mineral crystal

Water resistance: 30m / 3 atm

Housing diameter:  40 mm

Housing thickness:  10 mm

Warranty:  2 years

",Publish,0,29/07/117,0,1,30811,no,no,1,1,1,1,no,432,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Kenneth%20Cole%20/10030811-580x795.jpg,,Watches|Men'sWatches|KennethCole,,class 1,,,
WATCH KENNETH COLE 10030820,WATCH KENNETH COLE 10030820,"Sporty-elegant men's watch with a steel hull and a leather strap. The clock has an inlaid diamond in 12 hours.

Mechanism:  quartz

Chain:  Genuine leather

Housing:  steel

Diameter:  black

Glass:  hardened mineral crystal

Water resistance:  30m / 3 atm

Housing diameter:  35x42 mm

Housing thickness:  8 mm

Warranty:  2 years",Publish,0,29/07/118,0,1,30820,no,no,1,1,1,1,no,260,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Keneth%20Cole%20/10030820-580x795.jpg,,Watches|Men'sWatches|KennethCole,,class 1,,,
WATCH KENNETH COLE 10030832,WATCH KENNETH COLE 10030832,"Sporty-elegant men's watch with a steel hull and a leather strap.

Mechanism:  quartz

Chain:  Genuine leather

Housing:  steel

Diameter:  gray

Glass:  hardened mineral crystal

Water resistance: 30m / 3 atm

Housing diameter:  31x42 mm

Housing thickness:  8 mm

Warranty:  2 years",Publish,0,29/07/119,0,1,30832,no,no,1,1,1,1,no,270,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Kenneth%20Cole%20/10030832-580x795.jpg,,Watches|Men'sWatches|KennethCole,,class 1,,,
KOMONO W2030 WATCH,KOMONO W2030 WATCH,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  white

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/120,0,1,W2030,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2030-soldier-copy_344673f7-4826-4938-abc9-a9f869ef13aa-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2031,WATCH KOMONO W2031,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  black

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/121,0,1,W2031,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2031-soldier-copy_22f11fff-4d58-4cbf-878c-cd12d4b4b757-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
Watches|Men'sWatches|Komono,Watches|Men'sWatches|Komono,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:   gray

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/122,0,1,W2032,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2032-soldier-copy_cab485c9-e44a-485e-a166-283946010ce4-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2034,WATCH KOMONO W2034,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  black

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/123,0,1,W2034,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/Winston_Woven_All_Black_KOM-W2034-soldier-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2253,WATCH KOMONO W2253,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  black

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/124,0,1,W2253,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2253-soldier-copy_b0b18ecc-d167-4dec-ad89-e2a29851abaa-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
KOMONO W2254 WATCH,KOMONO W2254 WATCH,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  white

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/125,0,1,W2254,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2254-soldier-copy_dbca1674-7203-4429-95f2-82cba18fc062-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2255,WATCH KOMONO W2255,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  black

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/126,0,1,W2255,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2255-soldier-copy-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCHES KOMONO W2266,WATCHES KOMONO W2266,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:   blue

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/127,0,1,W2266,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2266-soldier-copy_a07fbb79-7c66-4711-9be1-137bd5db6d6f-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2267,WATCH KOMONO W2267,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:   red

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/128,0,1,W2267,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2267-soldier-copy_0bfabc1d-4577-4340-944f-396970939e46-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2268,WATCH KOMONO W2268,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  white

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/129,0,1,W2268,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/winston-regal-anthracite-kom-w2268-soldier-new_928f4396-818c-41cd-917a-466abadc29c7-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2350,WATCH KOMONO W2350,"Sporty-elegant men's watch. 

Mechanism:  quartz

Chain:  steel

Housing : steel

Diameter:   blue

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/130,0,1,W2350,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2350-soldier-copy_f43da6a1-792a-45b3-883b-f2b3f6431c77-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2353,WATCH KOMONO W2353,"Sporty-elegant men's watch. 

Mechanism:  quartz

Chain:  steel

Housing : steel

Diameter:   blue

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/131,0,1,W2353,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2353-soldier-copy-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W2355,WATCH KOMONO W2355,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  steel

Housing : steel

Diameter:  green

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/132,0,1,W2355,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2355-soldier-copy_274d0e78-138d-42f3-a7a8-17c6215e3344-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCHES KOMONO W2890,WATCHES KOMONO W2890,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Dial:  black (mirror)

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/133,0,1,W2890,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w2890-soldier-copy_3813ab16-298e-4de8-a1f5-d68230c095d9-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
KOMONO W3000 WATCH,KOMONO W3000 WATCH,"Sporty-elegant men's watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:   black

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/134,0,1,W3000,no,no,1,1,1,1,no,195,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/winston-subs-black-kom-w3000-soldier-kopie_ebcc7cee-a209-4c79-8f75-b8df98991bc1-838x1000.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W3001,WATCH KOMONO W3001,"Sporty-elegant men's watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  blue

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year

",Publish,0,29/07/135,0,1,W3001,no,no,1,1,1,1,no,195,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/winston7596-soldier-copy_cafac690-d4a8-48f5-a369-ff2a2a578f8b-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W3013,WATCH KOMONO W3013,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:   black

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/136,0,1,W3013,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/Winston---Graphite-soldier-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W3015,WATCH KOMONO W3015,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  gray

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/137,0,1,W3015,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/Winston---Ash-soldier_a768788c-b092-46a6-8a9f-e474304f4593-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH KOMONO W3016,WATCH KOMONO W3016,"Sport-elegant watch. 

Mechanism:  quartz

Chain:  leather

Housing : steel

Diameter:  gray

Glass:  mineral crystal

Water resistance: 3 0 m / 3 atm

Housing diameter:  41 mm

Housing thickness:  9 mm

Warranty: 1  year",Publish,0,29/07/138,0,1,W3016,no,no,1,1,1,1,no,176,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/catalog/Komono/kom-w3016-580x795.jpg,,Watches|Men'sWatches|Komono,,class 1,,,
WATCH LUMINOX 0201.BO,WATCH LUMINOX 0201.BO,"Sporty-elegant men's watch . In 1989. Luminox began production of watches for US specials, fighter pilots, and the FBI. By the arrows of the clock, as well as above the indicators themselves, are placed luminescent cigars which have been lit for at least 20 years.

Mechanism: quartz

Chain: polyethylene

Body: Carbon

Diameter: black

Glass:   hardened-mineral crystal

Water resistance: 100m / 10 atm

Housing diameter: 43 mm

Housing thickness: 13 mm

Warranty: 2 years",Publish,0,29/07/139,0,1,0201B0,no,no,1,1,1,1,no,450,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Luminox/020111-580x795.jpg,,Watches|Men'sWatches|Luminox,,class 1,,,
WATCH LUMINOX 0201.SL,WATCH LUMINOX 0201.SL,"Sporty-elegant men's watch . In 1989. Luminox began production of watches for US specials, fighter pilots, and the FBI. By the arrows of the clock, as well as above the indicators themselves, are placed luminescent cigars which have been lit for at least 20 years.

Mechanism:  quartz

Chain:  polyethylene

Body:  Carbon

Diameter:  black

Glass:   hardened-mineral crystal

Water resistance:  100m / 10 atm

Housing diameter:  43 mm

Housing thickness:  13 mm

Warranty:  2 years",Publish,0,29/07/140,0,1,0201SL,no,no,1,1,1,1,no,450,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Luminox/XL020SL-580x795.jpg,,Watches|Men'sWatches|Luminox,,class 1,,,
CLOCK LUMINOX 1101.S,CLOCK LUMINOX 1101.S,"Sporty-elegant men's watch . The clock is from the Tony Canaan series and is named after the Brazilian champion of Indy Car. Luminox began production of watches for US specials, fighter pilots, and the FBI. By the arrows of the clock, as well as above the indicators themselves, are placed luminescent cigars which have been lit for at least 20 years.

Mechanism:  quartz

Chain:  polyethylene

Body:  Carbon

Diameter:  black

Glass:   sapphire crystal

Water resistance:  100m / 10 atm

Housing diameter:  44 mm

Housing thickness:  13 mm

Warranty:  2 years",Publish,0,29/07/141,0,1,1101S,no,no,1,1,1,1,no,1024,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Luminox/1101S-838x1000.jpg,,Watches|Men'sWatches|Luminox,,class 1,,,
WATCH LUMINOX 1105.S,WATCH LUMINOX 1105.S,"Sporty-elegant men's watch . The clock is from the Tony Canaan series and is named after the Brazilian champion of Indy Car. Luminox began production of watches for US specials, fighter pilots, and the FBI. By the arrows of the clock, as well as above the indicators themselves, are placed luminescent cigars which have been lit for at least 20 years.

Mechanism:  quartz

Chain:  polyethylene

Body:  Carbon

Diameter:  yellow

Glass:   sapphire crystal

Water resistance:  100m / 10 atm

Housing diameter:  44 mm

Housing thickness:  13 mm

Warranty:  2 years",Publish,0,29/07/142,0,1,1015S,no,no,1,1,1,1,no,1024,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Luminox/1105S-838x1000.jpg,,Watches|Men'sWatches|Luminox,,class 1,,,
LUMINOX 3001.BO WATCH,LUMINOX 3001.BO WATCH,"Sporty-elegant men's watch . In 1989. Luminox began production of watches for US specials, fighter pilots, and the FBI. By the arrows of the clock, as well as above the indicators themselves, are placed luminescent cigars which have been lit for at least 20 years.

Mechanism:  quartz

Chain:  polyethylene

Body:  Carbon

Diameter:  black

Glass:   hardened-mineral crystal

Water resistance:  200m / 20 atm

Housing diameter:  40 mm

Housing thickness:  8 mm

Warranty:  2 years",Publish,0,29/07/143,0,1,3001B0,no,no,1,1,1,1,no,595,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Luminox/3001BOXS-580x795.jpg,,Watches|Men'sWatches|Luminox,,class 1,,,
LUMINOX 3051 WATCH,LUMINOX 3051 WATCH,"Sporty-elegant men's watch . In 1989. Luminox began production of watches for US specials, fighter pilots, and the FBI. By the arrows of the clock, as well as above the indicators themselves, are placed luminescent cigars which have been lit for at least 20 years.

Mechanism: quartz

Chain:  polyurethane

Body: Carbon

Diameter: black

Glass:   hardened mineral crystal

Water resistance: 200m / 20 atm

Housing diameter: 44 mm

Housing thickness: 13 mm

Warranty: 2 years",Publish,0,29/07/144,0,1,LUM3051,no,no,1,1,1,1,no,665,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Luminox/3051XS-580x795.jpg,,Watches|Men'sWatches|Luminox,,class 1,,,
LUMINOX 3053 WATCH,LUMINOX 3053 WATCH,"Sporty-elegant men's watch . In 1989. Luminox began production of watches for US specials, fighter pilots, and the FBI. By the arrows of the clock, as well as above the indicators themselves, are placed luminescent cigars which have been lit for at least 20 years.

Mechanism:  quartz

Chain:  polyurethane

Body:  Carbon

Diameter:  black

Glass:   hardened mineral crystal

Water resistance:  200m / 20 atm

Housing diameter:  44 mm

Housing thickness:  13 mm

Warranty:  2 years",Publish,0,29/07/145,0,1,LUM3053,no,no,1,1,1,1,no,665,0,100,50,50,50,0,0,yes,0,0,Wrist watches from o-yes.co.uk - great quality at a tempting price ,https://reaction-bg.com/image/cache/data/Luminox/3053XS-580x795.jpg,,Watches|Men'sWatches|Luminox,,class 1,,,
